,countryid,datacategoryid,datatype,name,date,value_mean,value_median
590,FIPS:FR,COMP,DX32,Number days with maximum temperature < 32 F.,2015-08-01T00:00:00,0.0,0.0
591,FIPS:FR,COMP,DX32,Number days with maximum temperature < 32 F.,2015-09-01T00:00:00,0.0,0.0
592,FIPS:FR,COMP,DX32,Number days with maximum temperature < 32 F.,2015-10-01T00:00:00,0.0,0.0
593,FIPS:FR,COMP,DX32,Number days with maximum temperature < 32 F.,2015-11-01T00:00:00,0.1346153846153846,0.0
594,FIPS:FR,COMP,DX32,Number days with maximum temperature < 32 F.,2015-12-01T00:00:00,0.0,0.0
595,FIPS:FR,COMP,DX32,Number days with maximum temperature < 32 F.,2016-01-01T00:00:00,0.3888888888888889,0.0
596,FIPS:FR,COMP,DX32,Number days with maximum temperature < 32 F.,2016-02-01T00:00:00,0.21818181818181817,0.0
597,FIPS:FR,COMP,DX32,Number days with maximum temperature < 32 F.,2016-03-01T00:00:00,0.15789473684210525,0.0
598,FIPS:FR,COMP,DX32,Number days with maximum temperature < 32 F.,2016-04-01T00:00:00,0.0,0.0
599,FIPS:FR,COMP,DX32,Number days with maximum temperature < 32 F.,2016-05-01T00:00:00,0.018518518518518517,0.0
600,FIPS:FR,COMP,DX32,Number days with maximum temperature < 32 F.,2016-06-01T00:00:00,0.0,0.0
601,FIPS:FR,COMP,DX32,Number days with maximum temperature < 32 F.,2016-07-01T00:00:00,0.0,0.0
602,FIPS:FR,COMP,DX32,Number days with maximum temperature < 32 F.,2016-08-01T00:00:00,0.0,0.0
603,FIPS:FR,COMP,DX32,Number days with maximum temperature < 32 F.,2016-09-01T00:00:00,0.0,0.0
604,FIPS:FR,COMP,DX32,Number days with maximum temperature < 32 F.,2016-10-01T00:00:00,0.0,0.0
605,FIPS:FR,COMP,DX32,Number days with maximum temperature < 32 F.,2016-11-01T00:00:00,0.05660377358490566,0.0
606,FIPS:FR,COMP,DX32,Number days with maximum temperature < 32 F.,2016-12-01T00:00:00,0.8703703703703703,0.0
607,FIPS:FR,COMP,DX32,Number days with maximum temperature < 32 F.,2017-01-01T00:00:00,1.8867924528301887,0.0
608,FIPS:FR,COMP,DX32,Number days with maximum temperature < 32 F.,2017-02-01T00:00:00,0.07272727272727272,0.0
609,FIPS:FR,COMP,DX32,Number days with maximum temperature < 32 F.,2017-03-01T00:00:00,0.01818181818181818,0.0
610,FIPS:FR,COMP,DX32,Number days with maximum temperature < 32 F.,2017-04-01T00:00:00,0.017241379310344827,0.0
611,FIPS:FR,COMP,DX32,Number days with maximum temperature < 32 F.,2017-05-01T00:00:00,0.0,0.0
612,FIPS:FR,COMP,DX32,Number days with maximum temperature < 32 F.,2017-06-01T00:00:00,0.0,0.0
613,FIPS:FR,COMP,DX32,Number days with maximum temperature < 32 F.,2017-07-01T00:00:00,0.0,0.0
614,FIPS:FR,COMP,DX32,Number days with maximum temperature < 32 F.,2017-08-01T00:00:00,0.0,0.0
615,FIPS:FR,COMP,DX32,Number days with maximum temperature < 32 F.,2017-09-01T00:00:00,0.0,0.0
616,FIPS:FR,COMP,DX32,Number days with maximum temperature < 32 F.,2017-10-01T00:00:00,0.0,0.0
617,FIPS:FR,COMP,DX32,Number days with maximum temperature < 32 F.,2017-11-01T00:00:00,0.13725490196078433,0.0
618,FIPS:FR,COMP,DX32,Number days with maximum temperature < 32 F.,2017-12-01T00:00:00,0.56,0.0
619,FIPS:FR,COMP,DX32,Number days with maximum temperature < 32 F.,2018-01-01T00:00:00,0.0,0.0
620,FIPS:FR,COMP,DX32,Number days with maximum temperature < 32 F.,2018-02-01T00:00:00,2.1153846153846154,2.0
621,FIPS:FR,COMP,DX32,Number days with maximum temperature < 32 F.,2018-03-01T00:00:00,0.07547169811320754,0.0
622,FIPS:FR,COMP,DX32,Number days with maximum temperature < 32 F.,2018-04-01T00:00:00,0.01818181818181818,0.0
623,FIPS:FR,COMP,DX32,Number days with maximum temperature < 32 F.,2018-05-01T00:00:00,0.0,0.0
624,FIPS:FR,COMP,DX32,Number days with maximum temperature < 32 F.,2018-06-01T00:00:00,0.0,0.0
625,FIPS:FR,COMP,DX32,Number days with maximum temperature < 32 F.,2018-07-01T00:00:00,0.0,0.0
626,FIPS:FR,COMP,DX32,Number days with maximum temperature < 32 F.,2018-08-01T00:00:00,0.0,0.0
627,FIPS:FR,COMP,DX32,Number days with maximum temperature < 32 F.,2018-09-01T00:00:00,0.0,0.0
628,FIPS:FR,COMP,DX32,Number days with maximum temperature < 32 F.,2018-10-01T00:00:00,0.0,0.0
629,FIPS:FR,COMP,DX32,Number days with maximum temperature < 32 F.,2018-11-01T00:00:00,0.04,0.0
630,FIPS:FR,COMP,DX32,Number days with maximum temperature < 32 F.,2018-12-01T00:00:00,0.14285714285714285,0.0
631,FIPS:FR,COMP,DX32,Number days with maximum temperature < 32 F.,2019-01-01T00:00:00,0.3333333333333333,0.0
632,FIPS:FR,COMP,DX32,Number days with maximum temperature < 32 F.,2019-02-01T00:00:00,0.07407407407407407,0.0
633,FIPS:FR,COMP,DX32,Number days with maximum temperature < 32 F.,2019-03-01T00:00:00,0.019230769230769232,0.0
634,FIPS:FR,COMP,DX32,Number days with maximum temperature < 32 F.,2019-04-01T00:00:00,0.016666666666666666,0.0
635,FIPS:FR,COMP,DX32,Number days with maximum temperature < 32 F.,2019-05-01T00:00:00,0.0,0.0
636,FIPS:FR,COMP,DX32,Number days with maximum temperature < 32 F.,2019-06-01T00:00:00,0.0,0.0
637,FIPS:FR,COMP,DX32,Number days with maximum temperature < 32 F.,2019-07-01T00:00:00,0.0,0.0
638,FIPS:FR,COMP,DX32,Number days with maximum temperature < 32 F.,2019-08-01T00:00:00,0.0,0.0
639,FIPS:FR,COMP,DX32,Number days with maximum temperature < 32 F.,2019-09-01T00:00:00,0.0,0.0
640,FIPS:FR,COMP,DX32,Number days with maximum temperature < 32 F.,2019-10-01T00:00:00,0.0,0.0
641,FIPS:FR,COMP,DX32,Number days with maximum temperature < 32 F.,2019-11-01T00:00:00,0.1568627450980392,0.0
642,FIPS:FR,COMP,DX32,Number days with maximum temperature < 32 F.,2019-12-01T00:00:00,0.08333333333333333,0.0
643,FIPS:FR,COMP,DX32,Number days with maximum temperature < 32 F.,2020-01-01T00:00:00,0.14583333333333334,0.0
644,FIPS:FR,COMP,DX32,Number days with maximum temperature < 32 F.,2020-02-01T00:00:00,0.0,0.0
645,FIPS:FR,COMP,DX32,Number days with maximum temperature < 32 F.,2020-03-01T00:00:00,0.058823529411764705,0.0
646,FIPS:FR,COMP,DX32,Number days with maximum temperature < 32 F.,2020-04-01T00:00:00,0.0,0.0
647,FIPS:FR,COMP,DX32,Number days with maximum temperature < 32 F.,2020-05-01T00:00:00,0.0,0.0
648,FIPS:FR,COMP,DX32,Number days with maximum temperature < 32 F.,2020-06-01T00:00:00,0.0,0.0
649,FIPS:FR,COMP,DX32,Number days with maximum temperature < 32 F.,2020-07-01T00:00:00,0.0,0.0
650,FIPS:FR,COMP,DX32,Number days with maximum temperature < 32 F.,2020-08-01T00:00:00,0.0,0.0
651,FIPS:FR,COMP,DX32,Number days with maximum temperature < 32 F.,2020-09-01T00:00:00,0.0,0.0
652,FIPS:FR,COMP,DX32,Number days with maximum temperature < 32 F.,2020-10-01T00:00:00,0.0,0.0
653,FIPS:FR,COMP,DX32,Number days with maximum temperature < 32 F.,2020-11-01T00:00:00,0.020833333333333332,0.0
654,FIPS:FR,COMP,DX32,Number days with maximum temperature < 32 F.,2020-12-01T00:00:00,0.0625,0.0
655,FIPS:FR,COMP,DX32,Number days with maximum temperature < 32 F.,2021-01-01T00:00:00,1.1818181818181819,0.0
656,FIPS:FR,COMP,DX32,Number days with maximum temperature < 32 F.,2021-02-01T00:00:00,0.5714285714285714,0.0
657,FIPS:FR,COMP,DX32,Number days with maximum temperature < 32 F.,2021-03-01T00:00:00,0.20833333333333334,0.0
658,FIPS:FR,COMP,DX32,Number days with maximum temperature < 32 F.,2021-04-01T00:00:00,0.030303030303030304,0.0
659,FIPS:FR,COMP,DX32,Number days with maximum temperature < 32 F.,2021-05-01T00:00:00,0.0,0.0
660,FIPS:FR,COMP,DX32,Number days with maximum temperature < 32 F.,2021-06-01T00:00:00,0.0,0.0
661,FIPS:FR,COMP,DX32,Number days with maximum temperature < 32 F.,2021-07-01T00:00:00,0.0,0.0
662,FIPS:FR,COMP,DX32,Number days with maximum temperature < 32 F.,2021-08-01T00:00:00,0.0,0.0
663,FIPS:FR,COMP,DX32,Number days with maximum temperature < 32 F.,2021-09-01T00:00:00,0.0,0.0
664,FIPS:FR,COMP,DX32,Number days with maximum temperature < 32 F.,2021-10-01T00:00:00,0.0,0.0
665,FIPS:FR,COMP,DX32,Number days with maximum temperature < 32 F.,2021-11-01T00:00:00,0.2608695652173913,0.0
666,FIPS:FR,COMP,DX32,Number days with maximum temperature < 32 F.,2021-12-01T00:00:00,0.29411764705882354,0.0
667,FIPS:FR,COMP,DX32,Number days with maximum temperature < 32 F.,2022-01-01T00:00:00,0.4444444444444444,0.0
668,FIPS:FR,COMP,DX32,Number days with maximum temperature < 32 F.,2022-02-01T00:00:00,0.0,0.0
669,FIPS:FR,COMP,DX32,Number days with maximum temperature < 32 F.,2022-03-01T00:00:00,0.0,0.0
670,FIPS:FR,COMP,DX32,Number days with maximum temperature < 32 F.,2022-04-01T00:00:00,0.16,0.0
671,FIPS:FR,COMP,DX32,Number days with maximum temperature < 32 F.,2022-05-01T00:00:00,0.0,0.0
672,FIPS:FR,COMP,DX32,Number days with maximum temperature < 32 F.,2022-06-01T00:00:00,0.0,0.0
673,FIPS:FR,COMP,DX32,Number days with maximum temperature < 32 F.,2022-07-01T00:00:00,0.0,0.0
674,FIPS:FR,COMP,DX32,Number days with maximum temperature < 32 F.,2022-08-01T00:00:00,0.0,0.0
675,FIPS:FR,COMP,DX32,Number days with maximum temperature < 32 F.,2022-09-01T00:00:00,0.0,0.0
676,FIPS:FR,COMP,DX32,Number days with maximum temperature < 32 F.,2022-10-01T00:00:00,0.0,0.0
677,FIPS:FR,COMP,DX32,Number days with maximum temperature < 32 F.,2022-11-01T00:00:00,0.08333333333333333,0.0
678,FIPS:FR,COMP,DX32,Number days with maximum temperature < 32 F.,2022-12-01T00:00:00,0.35294117647058826,0.0
679,FIPS:FR,COMP,DX32,Number days with maximum temperature < 32 F.,2023-01-01T00:00:00,1.368421052631579,0.0
680,FIPS:FR,COMP,DX32,Number days with maximum temperature < 32 F.,2023-02-01T00:00:00,0.3333333333333333,0.0
681,FIPS:FR,COMP,DX32,Number days with maximum temperature < 32 F.,2023-03-01T00:00:00,0.038461538461538464,0.0
682,FIPS:FR,COMP,DX32,Number days with maximum temperature < 32 F.,2023-04-01T00:00:00,0.041666666666666664,0.0
683,FIPS:FR,COMP,DX32,Number days with maximum temperature < 32 F.,2023-05-01T00:00:00,0.0,0.0
684,FIPS:FR,COMP,DX32,Number days with maximum temperature < 32 F.,2023-06-01T00:00:00,0.0,0.0
685,FIPS:FR,COMP,DX32,Number days with maximum temperature < 32 F.,2023-07-01T00:00:00,0.0,0.0
686,FIPS:FR,COMP,DX70,Number days with maximum temperature > 70 F (21.1C),2014-01-01T00:00:00,0.56,0.0
687,FIPS:FR,COMP,DX70,Number days with maximum temperature > 70 F (21.1C),2014-02-01T00:00:00,0.4716981132075472,0.0
688,FIPS:FR,COMP,DX70,Number days with maximum temperature > 70 F (21.1C),2014-03-01T00:00:00,1.9272727272727272,1.0
689,FIPS:FR,COMP,DX70,Number days with maximum temperature > 70 F (21.1C),2014-04-01T00:00:00,5.280701754385965,3.0
690,FIPS:FR,COMP,DX70,Number days with maximum temperature > 70 F (21.1C),2014-05-01T00:00:00,8.559322033898304,7.0
691,FIPS:FR,COMP,DX70,Number days with maximum temperature > 70 F (21.1C),2014-06-01T00:00:00,22.47457627118644,24.0
692,FIPS:FR,COMP,DX70,Number days with maximum temperature > 70 F (21.1C),2014-07-01T00:00:00,24.27777777777778,25.0
693,FIPS:FR,COMP,DX70,Number days with maximum temperature > 70 F (21.1C),2014-08-01T00:00:00,21.25,22.5
694,FIPS:FR,COMP,DX70,Number days with maximum temperature > 70 F (21.1C),2014-09-01T00:00:00,22.90566037735849,24.0
695,FIPS:FR,COMP,DX70,Number days with maximum temperature > 70 F (21.1C),2014-10-01T00:00:00,13.50943396226415,11.0
696,FIPS:FR,COMP,DX70,Number days with maximum temperature > 70 F (21.1C),2014-11-01T00:00:00,1.490566037735849,0.0
697,FIPS:FR,COMP,DX70,Number days with maximum temperature > 70 F (21.1C),2014-12-01T00:00:00,0.5294117647058824,0.0
698,FIPS:FR,COMP,DX70,Number days with maximum temperature > 70 F (21.1C),2015-01-01T00:00:00,0.5882352941176471,0.0
699,FIPS:FR,COMP,DX70,Number days with maximum temperature > 70 F (21.1C),2015-02-01T00:00:00,0.42592592592592593,0.0
700,FIPS:FR,COMP,DX70,Number days with maximum temperature > 70 F (21.1C),2015-03-01T00:00:00,0.37254901960784315,0.0
701,FIPS:FR,COMP,DX70,Number days with maximum temperature > 70 F (21.1C),2015-04-01T00:00:00,6.867924528301887,7.0
702,FIPS:FR,COMP,DX70,Number days with maximum temperature > 70 F (21.1C),2015-05-01T00:00:00,12.267857142857142,11.0
703,FIPS:FR,COMP,DX70,Number days with maximum temperature > 70 F (21.1C),2015-06-01T00:00:00,22.280701754385966,26.0
704,FIPS:FR,COMP,DX70,Number days with maximum temperature > 70 F (21.1C),2015-07-01T00:00:00,26.410714285714285,29.0
705,FIPS:FR,COMP,DX70,Number days with maximum temperature > 70 F (21.1C),2015-08-01T00:00:00,25.42105263157895,27.0
706,FIPS:FR,COMP,DX70,Number days with maximum temperature > 70 F (21.1C),2015-09-01T00:00:00,12.298245614035087,8.0
707,FIPS:FR,COMP,DX70,Number days with maximum temperature > 70 F (21.1C),2015-10-01T00:00:00,5.105263157894737,2.0
708,FIPS:FR,COMP,DX70,Number days with maximum temperature > 70 F (21.1C),2015-11-01T00:00:00,3.4423076923076925,2.0
709,FIPS:FR,COMP,DX70,Number days with maximum temperature > 70 F (21.1C),2015-12-01T00:00:00,1.0555555555555556,0.0
710,FIPS:FR,COMP,DX70,Number days with maximum temperature > 70 F (21.1C),2016-01-01T00:00:00,1.537037037037037,0.0
711,FIPS:FR,COMP,DX70,Number days with maximum temperature > 70 F (21.1C),2016-02-01T00:00:00,0.03636363636363636,0.0
712,FIPS:FR,COMP,DX70,Number days with maximum temperature > 70 F (21.1C),2016-03-01T00:00:00,0.9824561403508771,0.0
713,FIPS:FR,COMP,DX70,Number days with maximum temperature > 70 F (21.1C),2016-04-01T00:00:00,1.8909090909090909,1.0
714,FIPS:FR,COMP,DX70,Number days with maximum temperature > 70 F (21.1C),2016-05-01T00:00:00,9.925925925925926,9.5
715,FIPS:FR,COMP,DX70,Number days with maximum temperature > 70 F (21.1C),2016-06-01T00:00:00,16.719298245614034,17.0
716,FIPS:FR,COMP,DX70,Number days with maximum temperature > 70 F (21.1C),2016-07-01T00:00:00,25.362068965517242,26.5
717,FIPS:FR,COMP,DX70,Number days with maximum temperature > 70 F (21.1C),2016-08-01T00:00:00,26.576271186440678,28.0
718,FIPS:FR,COMP,DX70,Number days with maximum temperature > 70 F (21.1C),2016-09-01T00:00:00,22.517857142857142,23.0
719,FIPS:FR,COMP,DX70,Number days with maximum temperature > 70 F (21.1C),2016-10-01T00:00:00,4.145833333333333,1.0
720,FIPS:FR,COMP,DX70,Number days with maximum temperature > 70 F (21.1C),2016-11-01T00:00:00,1.4339622641509433,0.0
721,FIPS:FR,COMP,DX70,Number days with maximum temperature > 70 F (21.1C),2016-12-01T00:00:00,1.0,0.0
722,FIPS:FR,COMP,DX70,Number days with maximum temperature > 70 F (21.1C),2017-01-01T00:00:00,0.5471698113207547,0.0
723,FIPS:FR,COMP,DX70,Number days with maximum temperature > 70 F (21.1C),2017-02-01T00:00:00,0.9090909090909091,0.0
724,FIPS:FR,COMP,DX70,Number days with maximum temperature > 70 F (21.1C),2017-03-01T00:00:00,2.8727272727272726,2.0
725,FIPS:FR,COMP,DX70,Number days with maximum temperature > 70 F (21.1C),2017-04-01T00:00:00,4.775862068965517,2.5
726,FIPS:FR,COMP,DX70,Number days with maximum temperature > 70 F (21.1C),2017-05-01T00:00:00,15.413793103448276,16.0
727,FIPS:FR,COMP,DX70,Number days with maximum temperature > 70 F (21.1C),2017-06-01T00:00:00,23.296875,25.0
728,FIPS:FR,COMP,DX70,Number days with maximum temperature > 70 F (21.1C),2017-07-01T00:00:00,25.677419354838708,27.0
729,FIPS:FR,COMP,DX70,Number days with maximum temperature > 70 F (21.1C),2017-08-01T00:00:00,24.964285714285715,27.0
730,FIPS:FR,COMP,DX70,Number days with maximum temperature > 70 F (21.1C),2017-09-01T00:00:00,12.612903225806452,11.5
731,FIPS:FR,COMP,DX70,Number days with maximum temperature > 70 F (21.1C),2017-10-01T00:00:00,11.372549019607844,10.0
732,FIPS:FR,COMP,DX70,Number days with maximum temperature > 70 F (21.1C),2017-11-01T00:00:00,0.3137254901960784,0.0
733,FIPS:FR,COMP,DX70,Number days with maximum temperature > 70 F (21.1C),2017-12-01T00:00:00,0.0,0.0
734,FIPS:FR,COMP,DX70,Number days with maximum temperature > 70 F (21.1C),2018-01-01T00:00:00,0.08333333333333333,0.0
735,FIPS:FR,COMP,DX70,Number days with maximum temperature > 70 F (21.1C),2018-02-01T00:00:00,0.0,0.0
736,FIPS:FR,COMP,DX70,Number days with maximum temperature > 70 F (21.1C),2018-03-01T00:00:00,0.05660377358490566,0.0
737,FIPS:FR,COMP,DX70,Number days with maximum temperature > 70 F (21.1C),2018-04-01T00:00:00,8.4,8.0
738,FIPS:FR,COMP,DX70,Number days with maximum temperature > 70 F (21.1C),2018-05-01T00:00:00,15.789473684210526,18.0
739,FIPS:FR,COMP,DX70,Number days with maximum temperature > 70 F (21.1C),2018-06-01T00:00:00,23.19298245614035,26.0
740,FIPS:FR,COMP,DX70,Number days with maximum temperature > 70 F (21.1C),2018-07-01T00:00:00,29.03448275862069,31.0
741,FIPS:FR,COMP,DX70,Number days with maximum temperature > 70 F (21.1C),2018-08-01T00:00:00,26.280701754385966,29.0
742,FIPS:FR,COMP,DX70,Number days with maximum temperature > 70 F (21.1C),2018-09-01T00:00:00,22.35185185185185,23.5
743,FIPS:FR,COMP,DX70,Number days with maximum temperature > 70 F (21.1C),2018-10-01T00:00:00,12.23076923076923,12.0
744,FIPS:FR,COMP,DX70,Number days with maximum temperature > 70 F (21.1C),2018-11-01T00:00:00,0.38,0.0
745,FIPS:FR,COMP,DX70,Number days with maximum temperature > 70 F (21.1C),2018-12-01T00:00:00,0.08163265306122448,0.0
746,FIPS:FR,COMP,DX70,Number days with maximum temperature > 70 F (21.1C),2019-01-01T00:00:00,0.0,0.0
747,FIPS:FR,COMP,DX70,Number days with maximum temperature > 70 F (21.1C),2019-02-01T00:00:00,0.9074074074074074,0.5
748,FIPS:FR,COMP,DX70,Number days with maximum temperature > 70 F (21.1C),2019-03-01T00:00:00,1.3653846153846154,0.5
749,FIPS:FR,COMP,DX70,Number days with maximum temperature > 70 F (21.1C),2019-04-01T00:00:00,4.25,5.0
750,FIPS:FR,COMP,DX70,Number days with maximum temperature > 70 F (21.1C),2019-05-01T00:00:00,7.036363636363636,6.0
751,FIPS:FR,COMP,DX70,Number days with maximum temperature > 70 F (21.1C),2019-06-01T00:00:00,20.365079365079364,21.0
752,FIPS:FR,COMP,DX70,Number days with maximum temperature > 70 F (21.1C),2019-07-01T00:00:00,28.436363636363637,30.0
753,FIPS:FR,COMP,DX70,Number days with maximum temperature > 70 F (21.1C),2019-08-01T00:00:00,27.433333333333334,29.0
754,FIPS:FR,COMP,DX70,Number days with maximum temperature > 70 F (21.1C),2019-09-01T00:00:00,19.350877192982455,20.0
755,FIPS:FR,COMP,DX70,Number days with maximum temperature > 70 F (21.1C),2019-10-01T00:00:00,8.5,4.5
756,FIPS:FR,COMP,DX70,Number days with maximum temperature > 70 F (21.1C),2019-11-01T00:00:00,0.6862745098039216,0.0
757,FIPS:FR,COMP,DX70,Number days with maximum temperature > 70 F (21.1C),2019-12-01T00:00:00,0.125,0.0
758,FIPS:FR,COMP,DX70,Number days with maximum temperature > 70 F (21.1C),2020-01-01T00:00:00,0.0,0.0
759,FIPS:FR,COMP,DX70,Number days with maximum temperature > 70 F (21.1C),2020-02-01T00:00:00,1.2156862745098038,0.0
760,FIPS:FR,COMP,DX70,Number days with maximum temperature > 70 F (21.1C),2020-03-01T00:00:00,0.5686274509803921,0.0
761,FIPS:FR,COMP,DX70,Number days with maximum temperature > 70 F (21.1C),2020-04-01T00:00:00,10.88,12.0
762,FIPS:FR,COMP,DX70,Number days with maximum temperature > 70 F (21.1C),2020-05-01T00:00:00,17.30188679245283,18.0
763,FIPS:FR,COMP,DX70,Number days with maximum temperature > 70 F (21.1C),2020-06-01T00:00:00,17.90566037735849,19.0
764,FIPS:FR,COMP,DX70,Number days with maximum temperature > 70 F (21.1C),2020-07-01T00:00:00,26.24561403508772,29.0
765,FIPS:FR,COMP,DX70,Number days with maximum temperature > 70 F (21.1C),2020-08-01T00:00:00,26.75,28.0
766,FIPS:FR,COMP,DX70,Number days with maximum temperature > 70 F (21.1C),2020-09-01T00:00:00,20.39622641509434,22.0
767,FIPS:FR,COMP,DX70,Number days with maximum temperature > 70 F (21.1C),2020-10-01T00:00:00,2.75,1.0
768,FIPS:FR,COMP,DX70,Number days with maximum temperature > 70 F (21.1C),2020-11-01T00:00:00,0.9791666666666666,0.0
769,FIPS:FR,COMP,DX70,Number days with maximum temperature > 70 F (21.1C),2020-12-01T00:00:00,0.5833333333333334,0.0
770,FIPS:FR,COMP,DX70,Number days with maximum temperature > 70 F (21.1C),2021-01-01T00:00:00,1.2727272727272727,0.0
771,FIPS:FR,COMP,DX70,Number days with maximum temperature > 70 F (21.1C),2021-02-01T00:00:00,0.0,0.0
772,FIPS:FR,COMP,DX70,Number days with maximum temperature > 70 F (21.1C),2021-03-01T00:00:00,2.0,3.0
773,FIPS:FR,COMP,DX70,Number days with maximum temperature > 70 F (21.1C),2021-04-01T00:00:00,3.5454545454545454,2.0
774,FIPS:FR,COMP,DX70,Number days with maximum temperature > 70 F (21.1C),2021-05-01T00:00:00,7.511111111111111,6.0
775,FIPS:FR,COMP,DX70,Number days with maximum temperature > 70 F (21.1C),2021-06-01T00:00:00,20.029411764705884,21.5
776,FIPS:FR,COMP,DX70,Number days with maximum temperature > 70 F (21.1C),2021-07-01T00:00:00,22.125,25.0
777,FIPS:FR,COMP,DX70,Number days with maximum temperature > 70 F (21.1C),2021-08-01T00:00:00,19.055555555555557,22.0
778,FIPS:FR,COMP,DX70,Number days with maximum temperature > 70 F (21.1C),2021-09-01T00:00:00,19.710526315789473,21.0
779,FIPS:FR,COMP,DX70,Number days with maximum temperature > 70 F (21.1C),2021-10-01T00:00:00,3.8620689655172415,1.0
780,FIPS:FR,COMP,DX70,Number days with maximum temperature > 70 F (21.1C),2021-11-01T00:00:00,1.173913043478261,0.0
781,FIPS:FR,COMP,DX70,Number days with maximum temperature > 70 F (21.1C),2021-12-01T00:00:00,1.6470588235294117,0.0
782,FIPS:FR,COMP,DX70,Number days with maximum temperature > 70 F (21.1C),2022-01-01T00:00:00,0.0,0.0
783,FIPS:FR,COMP,DX70,Number days with maximum temperature > 70 F (21.1C),2022-02-01T00:00:00,0.0,0.0
784,FIPS:FR,COMP,DX70,Number days with maximum temperature > 70 F (21.1C),2022-03-01T00:00:00,2.1666666666666665,0.0
785,FIPS:FR,COMP,DX70,Number days with maximum temperature > 70 F (21.1C),2022-04-01T00:00:00,5.32,5.0
786,FIPS:FR,COMP,DX70,Number days with maximum temperature > 70 F (21.1C),2022-05-01T00:00:00,17.72222222222222,20.0
787,FIPS:FR,COMP,DX70,Number days with maximum temperature > 70 F (21.1C),2022-06-01T00:00:00,21.658536585365855,24.0
788,FIPS:FR,COMP,DX70,Number days with maximum temperature > 70 F (21.1C),2022-07-01T00:00:00,26.375,26.0
789,FIPS:FR,COMP,DX70,Number days with maximum temperature > 70 F (21.1C),2022-08-01T00:00:00,26.96969696969697,27.0
790,FIPS:FR,COMP,DX70,Number days with maximum temperature > 70 F (21.1C),2022-09-01T00:00:00,15.08108108108108,14.0
791,FIPS:FR,COMP,DX70,Number days with maximum temperature > 70 F (21.1C),2022-10-01T00:00:00,14.0,12.5
792,FIPS:FR,COMP,DX70,Number days with maximum temperature > 70 F (21.1C),2022-11-01T00:00:00,0.7916666666666666,0.0
793,FIPS:FR,COMP,DX70,Number days with maximum temperature > 70 F (21.1C),2022-12-01T00:00:00,1.7058823529411764,0.0
794,FIPS:FR,COMP,DX70,Number days with maximum temperature > 70 F (21.1C),2023-01-01T00:00:00,0.0,0.0
795,FIPS:FR,COMP,DX70,Number days with maximum temperature > 70 F (21.1C),2023-02-01T00:00:00,0.1111111111111111,0.0
796,FIPS:FR,COMP,DX70,Number days with maximum temperature > 70 F (21.1C),2023-03-01T00:00:00,1.6538461538461537,0.5
797,FIPS:FR,COMP,DX70,Number days with maximum temperature > 70 F (21.1C),2023-04-01T00:00:00,2.2083333333333335,0.0
798,FIPS:FR,COMP,DX70,Number days with maximum temperature > 70 F (21.1C),2023-05-01T00:00:00,10.375,10.5
799,FIPS:FR,COMP,DX70,Number days with maximum temperature > 70 F (21.1C),2023-06-01T00:00:00,24.066666666666666,26.0
800,FIPS:FR,COMP,DX70,Number days with maximum temperature > 70 F (21.1C),2023-07-01T00:00:00,24.853658536585368,27.0
801,FIPS:FR,COMP,DX90,Number days with maximum temperature > 90 F (32.2C),2014-01-01T00:00:00,0.04,0.0
802,FIPS:FR,COMP,DX90,Number days with maximum temperature > 90 F (32.2C),2014-02-01T00:00:00,0.0,0.0
803,FIPS:FR,COMP,DX90,Number days with maximum temperature > 90 F (32.2C),2014-03-01T00:00:00,0.0,0.0
804,FIPS:FR,COMP,DX90,Number days with maximum temperature > 90 F (32.2C),2014-04-01T00:00:00,0.2982456140350877,0.0
805,FIPS:FR,COMP,DX90,Number days with maximum temperature > 90 F (32.2C),2014-05-01T00:00:00,0.0,0.0
806,FIPS:FR,COMP,DX90,Number days with maximum temperature > 90 F (32.2C),2014-06-01T00:00:00,1.1694915254237288,0.0
807,FIPS:FR,COMP,DX90,Number days with maximum temperature > 90 F (32.2C),2014-07-01T00:00:00,1.0185185185185186,1.0
808,FIPS:FR,COMP,DX90,Number days with maximum temperature > 90 F (32.2C),2014-08-01T00:00:00,0.5178571428571429,0.0
809,FIPS:FR,COMP,DX90,Number days with maximum temperature > 90 F (32.2C),2014-09-01T00:00:00,0.05660377358490566,0.0
810,FIPS:FR,COMP,DX90,Number days with maximum temperature > 90 F (32.2C),2014-10-01T00:00:00,0.0,0.0
811,FIPS:FR,COMP,DX90,Number days with maximum temperature > 90 F (32.2C),2014-11-01T00:00:00,0.0,0.0
812,FIPS:FR,COMP,DX90,Number days with maximum temperature > 90 F (32.2C),2014-12-01T00:00:00,0.19607843137254902,0.0
813,FIPS:FR,COMP,DX90,Number days with maximum temperature > 90 F (32.2C),2015-01-01T00:00:00,0.0,0.0
814,FIPS:FR,COMP,DX90,Number days with maximum temperature > 90 F (32.2C),2015-02-01T00:00:00,0.0,0.0
815,FIPS:FR,COMP,DX90,Number days with maximum temperature > 90 F (32.2C),2015-03-01T00:00:00,0.0,0.0
816,FIPS:FR,COMP,DX90,Number days with maximum temperature > 90 F (32.2C),2015-04-01T00:00:00,0.0,0.0
817,FIPS:FR,COMP,DX90,Number days with maximum temperature > 90 F (32.2C),2015-05-01T00:00:00,0.07142857142857142,0.0
